bucket_center,margin,empirical_count,baseline_probability,shrinkage_weight,probability
-8.0,40,0,0.0013418777639946367,0.806949806949807,0.0013418777639946369
-8.0,41,0,0.0010987494204287573,0.806949806949807,0.0010987494204287576
-8.0,42,0,0.0008941557024680913,0.806949806949807,0.0008941557024680915
-8.0,43,0,0.0007231966920426824,0.806949806949807,0.0007231966920426826
-8.0,44,0,0.0005813377159115118,0.806949806949807,0.000581337715911512
-8.0,45,0,0.0004644397229434105,0.806949806949807,0.00046443972294341057
-8.0,46,0,0.0003687729036809806,0.806949806949807,0.00036877290368098064
-8.0,47,0,0.00029101638159112486,0.806949806949807,0.0002910163815911249
-8.0,48,0,0.0002282467792376064,0.806949806949807,0.00022824677923760642
-8.0,49,0,0.00017791831916547096,0.806949806949807,0.000177918319165471
-8.0,50,0,0.00013783688933999283,0.806949806949807,0.00013783688933999286
-8.0,51,0,0.00010613021577754456,0.806949806949807,0.00010613021577754457
-8.0,52,0,8.12159666752077e-05,0.806949806949807,8.121596667520771e-05
-8.0,53,0,6.176928514722846e-05,0.806949806949807,6.176928514722847e-05
-8.0,54,0,4.669092944742381e-05,0.806949806949807,4.669092944742382e-05
-8.0,55,0,3.507690362258842e-05,0.806949806949807,3.5076903622588425e-05
-8.0,56,0,2.619019703775649e-05,0.806949806949807,2.6190197037756494e-05
-8.0,57,0,1.943502340107095e-05,0.806949806949807,1.9435023401070953e-05
-8.0,58,0,1.4333760892548675e-05,0.806949806949807,1.4333760892548676e-05
-8.0,59,0,1.050664427448833e-05,0.806949806949807,1.0506644274488332e-05
-8.0,60,0,7.654145022573111e-06,0.806949806949807,7.654145022573113e-06
-8.0,61,0,5.541892909577406e-06,0.806949806949807,5.541892909577407e-06
-8.0,62,0,3.9879376219076335e-06,0.806949806949807,3.987937621907634e-06
-8.0,63,0,2.8521172028561637e-06,0.806949806949807,2.852117202856164e-06
-8.0,64,0,2.027286664540995e-06,0.806949806949807,2.0272866645409952e-06
-8.0,65,0,1.4321606692790922e-06,0.806949806949807,1.4321606692790925e-06
-8.0,66,0,1.0055347996473785e-06,0.806949806949807,1.0055347996473787e-06
-8.0,67,0,7.016673216897473e-07,0.806949806949807,7.016673216897474e-07
-8.0,68,0,4.866247339530005e-07,0.806949806949807,4.866247339530006e-07
-8.0,69,0,3.3541763322375573e-07,0.806949806949807,3.354176332237558e-07
-8.0,70,0,2.2977690916636817e-07,0.806949806949807,2.297769091663682e-07
-8.0,71,0,1.5644282802540488e-07,0.806949806949807,1.564428280254049e-07
-8.0,72,0,1.0586044474347744e-07,0.806949806949807,1.0586044474347746e-07
-8.0,73,0,7.119353406803697e-08,0.806949806949807,7.119353406803698e-08
-8.0,74,0,4.7585668072613885e-08,0.806949806949807,4.758566807261389e-08
-8.0,75,0,9.107615883685583e-08,0.806949806949807,9.107615883685584e-08
-5.0,-75,0,2.2374939626431733e-10,0.8356614626129828,2.237493962643174e-10
-5.0,-74,0,1.4449676065905097e-10,0.8356614626129828,1.44496760659051e-10
-5.0,-73,0,2.341792299733926e-10,0.8356614626129828,2.3417922997339264e-10
-5.0,-72,0,3.771962897728685e-10,0.8356614626129828,3.7719628977286863e-10
-5.0,-71,0,6.038307523707751e-10,0.8356614626129828,6.038307523707753e-10
-5.0,-70,0,9.607089118463627e-10,0.8356614626129828,9.607089118463629e-10
-5.0,-69,0,1.51913786466446e-09,0.8356614626129828,1.5191378646644605e-09
-5.0,-68,0,2.3874337869756015e-09,0.8356614626129828,2.387433786975602e-09
-5.0,-67,0,3.729016120094217e-09,0.8356614626129828,3.729016120094218e-09
-5.0,-66,0,5.788765598340045e-09,0.8356614626129828,5.7887655983400465e-09
-5.0,-65,0,8.931130731824367e-09,0.8356614626129828,8.931130731824369e-09
-5.0,-64,0,1.3694800434078065e-08,0.8356614626129828,1.3694800434078068e-08
-5.0,-63,0,2.0870543017466533e-08,0.8356614626129828,2.087054301746654e-08
-5.0,-62,0,3.1611169946892965e-08,0.8356614626129828,3.161116994689297e-08
-5.0,-61,0,4.7585668037032386e-08,0.8356614626129828,4.75856680370324e-08
-5.0,-60,0,7.119353408672376e-08,0.8356614626129828,7.119353408672377e-08
-5.0,-59,0,1.0586044480358984e-07,0.8356614626129828,1.0586044480358986e-07
-5.0,-58,0,1.5644282800567663e-07,0.8356614626129828,1.564428280056767e-07
-5.0,-57,0,2.2977690912865948e-07,0.8356614626129828,2.2977690912865956e-07
-5.0,-56,0,3.3541763322498583e-07,0.8356614626129828,3.3541763322498594e-07
-5.0,-55,0,4.866247339416607e-07,0.8356614626129828,4.866247339416608e-07
-5.0,-54,0,7.016673217103961e-07,0.8356614626129828,7.016673217103963e-07
-5.0,-53,0,1.00553479960584e-06,0.8356614626129828,1.0055347996058402e-06
-5.0,-52,0,1.4321606693313254e-06,0.8356614626129828,1.4321606693313258e-06
-5.0,-51,0,2.0272866645513803e-06,0.8356614626129828,2.0272866645513807e-06
-5.0,-50,0,2.8521172028175576e-06,0.8356614626129828,2.8521172028175584e-06
-5.0,-49,0,3.9879376219668665e-06,0.8356614626129828,3.987937621966867e-06
-5.0,-48,0,5.541892909527501e-06,0.8356614626129828,5.5418929095275015e-06
-5.0,-47,0,7.654145022632763e-06,0.8356614626129828,7.654145022632764e-06
-5.0,-46,0,1.0506644274429699e-05,0.8356614626129828,1.05066442744297e-05
-5.0,-45,0,1.4333760892559524e-05,0.8356614626129828,1.4333760892559527e-05
-5.0,-44,0,1.943502340101474e-05,0.8356614626129828,1.9435023401014744e-05
-5.0,-43,0,2.6190197037823508e-05,0.8356614626129828,2.6190197037823515e-05
-5.0,-42,0,3.507690362258721e-05,0.8356614626129828,3.507690362258722e-05
-5.0,-41,0,4.669092944741083e-05,0.8356614626129828,4.669092944741084e-05
-5.0,-40,0,6.17692851472606e-05,0.8356614626129828,6.176928514726062e-05
-5.0,-39,0,8.121596667517983e-05,0.8356614626129828,8.121596667517986e-05
-5.0,-38,0,0.0001061302157775864,0.8356614626129828,0.00010613021577758643
-5.0,-37,0,0.00013783688933991048,0.8356614626129828,0.0001378368893399105
-5.0,-36,0,0.00017791831916547953,0.8356614626129828,0.00017791831916547955
-5.0,-35,0,0.0002282467792376568,0.8356614626129828,0.00022824677923765683
-5.0,-34,0,0.000291016381591074,0.8356614626129828,0.00029101638159107407
-5.0,-33,0,0.00036877290368105844,0.8356614626129828,0.00036877290368105854
-5.0,-32,0,0.0004644397229433641,0.8356614626129828,0.0004644397229433642
-5.0,-31,0,0.0005813377159115374,0.8356614626129828,0.0005813377159115375
-5.0,-30,0,0.000723196692042695,0.8356614626129828,0.0007231966920426952
-5.0,-29,0,0.0008941557024680531,0.8356614626129828,0.0008941557024680533
-5.0,-28,0,0.0010987494204288085,0.8356614626129828,0.0010987494204288087
-5.0,-27,0,0.001341877763994615,0.8356614626129828,0.0013418777639946154
-5.0,-26,0,0.001628756053316363,0.8356614626129828,0.0016287560533163633
-5.0,-25,0,0.0019648432920258193,0.8356614626129828,0.0019648432920258197
-5.0,-24,0,0.0023557466579985312,0.8356614626129828,0.002355746657998532
-5.0,-23,0,0.002807100996820985,0.8356614626129828,0.002807100996820986
-5.0,-22,0,0.0033244230350578594,0.8356614626129828,0.0033244230350578602
-5.0,-21,28,0.003912941159102949,0.8356614626129828,0.020968101031323898
-5.0,-20,3,0.00457740291241026,0.8356614626129828,0.002929928057266088
-5.0,-19,4,0.005321863805483426,0.8356614626129828,0.003778166457445403
-5.0,-18,5,0.0061494625481035015,0.8356614626129828,0.004640067610220759
-5.0,-17,12,0.00706218932479899,0.8356614626129828,0.009871327294825727
-5.0,-16,4,0.008060655152059983,0.8356614626129828,0.004228255421550013
-5.0,-15,3,0.009143871579756727,0.8356614626129828,0.003680374839081448
-5.0,-14,19,0.010309050926716926,0.8356614626129828,0.015486175282671854
-5.0,-13,10,0.011551437772031298,0.8356614626129828,0.009157294246871145
-5.0,-12,7,0.01286418247109955,0.8356614626129828,0.0071953444330690695
-5.0,-11,10,0.014238266959510526,0.8356614626129828,0.00959884382575023
-5.0,-10,10,0.015662492005979634,0.8356614626129828,0.00983289888679692
-5.0,-9,9,0.017123533368300026,0.8356614626129828,0.00934710950147275
-5.0,-8,11,0.018606072022007925,0.8356614626129828,0.011042537307182501
-5.0,-7,35,0.02009300083889698,0.8356614626129828,0.028708371875024764
-5.0,-6,35,0.021565706900188775,0.8356614626129828,0.028950394235138455
-5.0,-5,16,0.02300442518189527,0.8356614626129828,0.01539483016173914
-5.0,-4,18,0.02438865582221611,0.8356614626129828,0.017074102172315437
-5.0,-3,64,0.025697633767322703,0.8356614626129828,0.050680377843298666
-5.0,-2,17,0.026910836495485868,0.8356614626129828,0.016762698869316552
-5.0,-1,22,0.0280085129378721,0.8356614626129828,0.020572563339731686
-5.0,0,4,0.028972214825937093,0.8356614626129828,0.007664830552836308
-5.0,1,24,0.02978531064586648,0.8356614626129828,0.022316349248035758
-5.0,2,16,0.030433462271039213,0.8356614626129828,0.016615707251162962
-5.0,3,87,0.03090504522130999,0.8356614626129828,0.06823173630022561
-5.0,4,31,0.031191495350946896,0.8356614626129828,0.02762870308685353
-5.0,5,25,0.0312875675224778,0.8356614626129828,0.023289122731787487
-5.0,6,36,0.031191495350946896,0.8356614626129828,0.031258177016202725
-5.0,7,61,0.03090504522130999,0.8356614626129828,0.04935847186760982
-5.0,8,35,0.03043346227103927,0.8356614626129828,0.030407708182689893
-5.0,9,9,0.029785310645866425,0.8356614626129828,0.01142792745998818
-5.0,10,43,0.028972214825937148,0.8356614626129828,0.035974727201759996
-5.0,11,21,0.0280085129378721,0.8356614626129828,0.019846668553861847
-5.0,12,10,0.026910836495485868,0.8356614626129828,0.011681435368227688
-5.0,13,24,0.025697633767322703,0.8356614626129828,0.021644586408505147
-5.0,14,28,0.024388655822216054,0.8356614626129828,0.024333050031013808
-5.0,15,12,0.02300442518189527,0.8356614626129828,0.012491251018259791
-5.0,16,19,0.021565706900188886,0.8356614626129828,0.017336077661221066
-5.0,17,18,0.02009300083889687,0.8356614626129828,0.0163681605152375
-5.0,18,15,0.018606072022008036,0.8356614626129828,0.013946116450661869
-5.0,19,8,0.01712353336829997,0.8356614626129828,0.008621214715602904
-5.0,20,15,0.015662492005979578,0.8356614626129828,0.013462372816146099
-5.0,21,134,0.014238266959510582,0.8356614626129828,0.09960979727361013
-5.0,22,0,0.01286418247109955,0.8356614626129828,0.012864182471099552
-5.0,23,0,0.01155143777203127,0.8356614626129828,0.011551437772031272
-5.0,24,0,0.010309050926716967,0.8356614626129828,0.010309050926716969
-5.0,25,0,0.009143871579756713,0.8356614626129828,0.009143871579756714
-5.0,26,0,0.008060655152060003,0.8356614626129828,0.008060655152060005
-5.0,27,0,0.007062189324798962,0.8356614626129828,0.007062189324798964
-5.0,28,0,0.006149462548103557,0.8356614626129828,0.006149462548103559
-5.0,29,0,0.0053218638054833844,0.8356614626129828,0.005321863805483385
-5.0,30,0,0.004577402912410267,0.8356614626129828,0.0045774029124102675
-5.0,31,0,0.003912941159102901,0.8356614626129828,0.0039129411591029015
-5.0,32,0,0.0033244230350578663,0.8356614626129828,0.003324423035057867
-5.0,33,0,0.0028071009968210214,0.8356614626129828,0.0028071009968210223
-5.0,34,0,0.0023557466579985364,0.8356614626129828,0.002355746657998537
-5.0,35,0,0.001964843292025842,0.8356614626129828,0.0019648432920258423
-5.0,36,0,0.0016287560533163603,0.8356614626129828,0.0016287560533163605
-5.0,37,0,0.0013418777639946367,0.8356614626129828,0.0013418777639946369
-5.0,38,0,0.0010987494204287573,0.8356614626129828,0.0010987494204287576
-5.0,39,0,0.0008941557024680913,0.8356614626129828,0.0008941557024680915
-5.0,40,0,0.0007231966920426824,0.8356614626129828,0.0007231966920426827
-5.0,41,0,0.0005813377159115118,0.8356614626129828,0.000581337715911512
-5.0,42,0,0.0004644397229434105,0.8356614626129828,0.0004644397229434106
-5.0,43,0,0.0003687729036809806,0.8356614626129828,0.00036877290368098064
-5.0,44,0,0.00029101638159112486,0.8356614626129828,0.00029101638159112497
-5.0,45,0,0.0002282467792376064,0.8356614626129828,0.00022824677923760644
-5.0,46,0,0.00017791831916547096,0.8356614626129828,0.00017791831916547102
-5.0,47,0,0.00013783688933999283,0.8356614626129828,0.00013783688933999286
-5.0,48,0,0.00010613021577754456,0.8356614626129828,0.00010613021577754458
-5.0,49,0,8.12159666752077e-05,0.8356614626129828,8.121596667520771e-05
-5.0,50,0,6.176928514722846e-05,0.8356614626129828,6.176928514722847e-05
-5.0,51,0,4.669092944742381e-05,0.8356614626129828,4.6690929447423826e-05
-5.0,52,0,3.507690362258842e-05,0.8356614626129828,3.5076903622588425e-05
-5.0,53,0,2.619019703775649e-05,0.8356614626129828,2.6190197037756498e-05
-5.0,54,0,1.943502340107095e-05,0.8356614626129828,1.9435023401070953e-05
-5.0,55,0,1.4333760892548675e-05,0.8356614626129828,1.4333760892548678e-05
-5.0,56,0,1.050664427448833e-05,0.8356614626129828,1.0506644274488334e-05
-5.0,57,0,7.654145022573111e-06,0.8356614626129828,7.654145022573113e-06
-5.0,58,0,5.541892909577406e-06,0.8356614626129828,5.541892909577407e-06
-5.0,59,0,3.9879376219076335e-06,0.8356614626129828,3.987937621907635e-06
-5.0,60,0,2.8521172028561637e-06,0.8356614626129828,2.852117202856164e-06
-5.0,61,0,2.027286664540995e-06,0.8356614626129828,2.0272866645409952e-06
-5.0,62,0,1.4321606692790922e-06,0.8356614626129828,1.4321606692790925e-06
-5.0,63,0,1.0055347996473785e-06,0.8356614626129828,1.0055347996473787e-06
-5.0,64,0,7.016673216897473e-07,0.8356614626129828,7.016673216897475e-07
-5.0,65,0,4.866247339530005e-07,0.8356614626129828,4.866247339530008e-07
-5.0,66,0,3.3541763322375573e-07,0.8356614626129828,3.354176332237558e-07
-5.0,67,0,2.2977690916636817e-07,0.8356614626129828,2.2977690916636825e-07
-5.0,68,0,1.5644282802540488e-07,0.8356614626129828,1.564428280254049e-07
-5.0,69,0,1.0586044474347744e-07,0.8356614626129828,1.0586044474347747e-07
-5.0,70,0,7.119353406803697e-08,0.8356614626129828,7.1193534068037e-08
-5.0,71,0,4.7585668072613885e-08,0.8356614626129828,4.75856680726139e-08
-5.0,72,0,3.161116990391122e-08,0.8356614626129828,3.1611169903911225e-08
-5.0,73,0,2.087054307153835e-08,0.8356614626129828,2.0870543071538353e-08
-5.0,74,0,1.3694800404806529e-08,0.8356614626129828,1.3694800404806532e-08
-5.0,75,0,2.4899645456599728e-08,0.8356614626129828,2.4899645456599735e-08
-2.0,-75,0,9.796216766696294e-10,0.888268156424581,9.79621676669629e-10
-2.0,-74,0,6.038307523707751e-10,0.888268156424581,6.038307523707748e-10
-2.0,-73,0,9.607089118463627e-10,0.888268156424581,9.607089118463622e-10
-2.0,-72,0,1.51913786466446e-09,0.888268156424581,1.5191378646644594e-09
-2.0,-71,0,2.3874337869756015e-09,0.888268156424581,2.3874337869756002e-09
-2.0,-70,0,3.729016120094217e-09,0.888268156424581,3.7290161200942156e-09
-2.0,-69,0,5.788765598340045e-09,0.888268156424581,5.7887655983400416e-09
-2.0,-68,0,8.931130731824367e-09,0.888268156424581,8.931130731824364e-09
-2.0,-67,0,1.3694800434078065e-08,0.888268156424581,1.369480043407806e-08
-2.0,-66,0,2.0870543017466533e-08,0.888268156424581,2.0870543017466523e-08
-2.0,-65,0,3.1611169946892965e-08,0.888268156424581,3.161116994689295e-08
-2.0,-64,0,4.7585668037032386e-08,0.888268156424581,4.758566803703236e-08
-2.0,-63,0,7.119353408672376e-08,0.888268156424581,7.119353408672373e-08
-2.0,-62,0,1.0586044480358984e-07,0.888268156424581,1.0586044480358978e-07
-2.0,-61,0,1.5644282800567663e-07,0.888268156424581,1.5644282800567655e-07
-2.0,-60,0,2.2977690912865948e-07,0.888268156424581,2.2977690912865938e-07
-2.0,-59,0,3.3541763322498583e-07,0.888268156424581,3.354176332249857e-07
-2.0,-58,0,4.866247339416607e-07,0.888268156424581,4.866247339416605e-07
-2.0,-57,0,7.016673217103961e-07,0.888268156424581,7.016673217103958e-07
-2.0,-56,0,1.00553479960584e-06,0.888268156424581,1.0055347996058395e-06
-2.0,-55,0,1.4321606693313254e-06,0.888268156424581,1.4321606693313247e-06
-2.0,-54,0,2.0272866645513803e-06,0.888268156424581,2.0272866645513794e-06
-2.0,-53,0,2.8521172028175576e-06,0.888268156424581,2.8521172028175563e-06
-2.0,-52,0,3.9879376219668665e-06,0.888268156424581,3.987937621966865e-06
-2.0,-51,0,5.541892909527501e-06,0.888268156424581,5.541892909527498e-06
-2.0,-50,0,7.654145022632763e-06,0.888268156424581,7.65414502263276e-06
-2.0,-49,0,1.0506644274429699e-05,0.888268156424581,1.0506644274429695e-05
-2.0,-48,0,1.4333760892559524e-05,0.888268156424581,1.4333760892559517e-05
-2.0,-47,0,1.943502340101474e-05,0.888268156424581,1.943502340101473e-05
-2.0,-46,0,2.6190197037823508e-05,0.888268156424581,2.6190197037823498e-05
-2.0,-45,0,3.507690362258721e-05,0.888268156424581,3.507690362258719e-05
-2.0,-44,0,4.669092944741083e-05,0.888268156424581,4.669092944741081e-05
-2.0,-43,0,6.17692851472606e-05,0.888268156424581,6.176928514726058e-05
-2.0,-42,0,8.121596667517983e-05,0.888268156424581,8.121596667517979e-05
-2.0,-41,0,0.0001061302157775864,0.888268156424581,0.00010613021577758637
-2.0,-40,0,0.00013783688933991048,0.888268156424581,0.00013783688933991043
-2.0,-39,0,0.00017791831916547953,0.888268156424581,0.00017791831916547945
-2.0,-38,0,0.0002282467792376568,0.888268156424581,0.0002282467792376567
-2.0,-37,0,0.000291016381591074,0.888268156424581,0.0002910163815910739
-2.0,-36,0,0.00036877290368105844,0.888268156424581,0.0003687729036810583
-2.0,-35,0,0.0004644397229433641,0.888268156424581,0.00046443972294336395
-2.0,-34,0,0.0005813377159115374,0.888268156424581,0.0005813377159115371
-2.0,-33,0,0.000723196692042695,0.888268156424581,0.0007231966920426947
-2.0,-32,0,0.0008941557024680531,0.888268156424581,0.0008941557024680528
-2.0,-31,0,0.0010987494204288085,0.888268156424581,0.001098749420428808
-2.0,-30,0,0.001341877763994615,0.888268156424581,0.0013418777639946143
-2.0,-29,0,0.001628756053316363,0.888268156424581,0.001628756053316362
-2.0,-28,0,0.0019648432920258193,0.888268156424581,0.0019648432920258184
-2.0,-27,0,0.0023557466579985312,0.888268156424581,0.0023557466579985304
-2.0,-26,0,0.002807100996820985,0.888268156424581,0.0028071009968209837
-2.0,-25,0,0.0033244230350578594,0.888268156424581,0.003324423035057858
-2.0,-24,0,0.003912941159102949,0.888268156424581,0.0039129411591029475
-2.0,-23,0,0.00457740291241026,0.888268156424581,0.004577402912410258
-2.0,-22,0,0.005321863805483426,0.888268156424581,0.005321863805483424
-2.0,-21,68,0.0061494625481035015,0.888268156424581,0.035041390454178145
-2.0,-20,8,0.00706218932479899,0.888268156424581,0.004830753746665558
-2.0,-19,7,0.008060655152059983,0.888268156424581,0.004437103885076594
-2.0,-18,15,0.009143871579756727,0.888268156424581,0.008599815967261455
-2.0,-17,25,0.010309050926716926,0.888268156424581,0.013782106495952224
-2.0,-16,20,0.011551437772031298,0.888268156424581,0.011394869222533596
-2.0,-15,14,0.01286418247109955,0.888268156424581,0.008510282872609009
-2.0,-14,34,0.014238266959510526,0.888268156424581,0.01876801765004536
-2.0,-13,23,0.015662492005979634,0.888268156424581,0.013369835758778845
-2.0,-12,9,0.017123533368300026,0.888268156424581,0.00646013655470838
-2.0,-11,15,0.018606072022007925,0.888268156424581,0.009657045066954325
-2.0,-10,42,0.02009300083889698,0.888268156424581,0.023463860173759798
-2.0,-9,9,0.021565706900188775,0.888268156424581,0.00695646879290824
-2.0,-8,29,0.02300442518189527,0.888268156424581,0.017221425223226772
-2.0,-7,76,0.02438865582221611,0.888268156424581,0.04112097145775026
-2.0,-6,48,0.025697633767322703,0.888268156424581,0.027121337878711644
-2.0,-5,25,0.026910836495485868,0.888268156424581,0.015637054604194563
-2.0,-4,46,0.0280085129378721,0.888268156424581,0.026369116090285385
-2.0,-3,110,0.028972214825937093,0.888268156424581,0.058810250788712985
-2.0,-2,34,0.02978531064586648,0.888268156424581,0.020505117503269485
-2.0,-1,35,0.030433462271039213,0.888268156424581,0.021082746968482332
-2.0,0,2,0.03090504522130999,0.888268156424581,0.0044634982567904385
-2.0,1,45,0.031191495350946896,0.888268156424581,0.026219546294150478
-2.0,2,41,0.0312875675224778,0.888268156424581,0.024209439458128357
-2.0,3,145,0.031191495350946896,0.888268156424581,0.07674057521573951
-2.0,4,40,0.03090504522130999,0.888268156424581,0.023661489246994273
-2.0,5,37,0.03043346227103927,0.888268156424581,0.02209316754691412
-2.0,6,62,0.029785310645866425,0.888268156424581,0.034651005601314414
-2.0,7,72,0.028972214825937148,0.888268156424581,0.03961225979850915
-2.0,8,36,0.0280085129378721,0.888268156424581,0.02131701319812648
-2.0,9,14,0.026910836495485868,0.888268156424581,0.01007974142281977
-2.0,10,53,0.025697633767322703,0.888268156424581,0.029647389324791096
-2.0,11,25,0.024388655822216054,0.888268156424581,0.015355246707739835
-2.0,12,17,0.02300442518189527,0.888268156424581,0.011158901752636088
-2.0,13,20,0.021565706900188886,0.888268156424581,0.012513781974283046
-2.0,14,39,0.02009300083889687,0.888268156424581,0.021948229306112114
-2.0,15,7,0.018606072022008036,0.888268156424581,0.005615362753227215
-2.0,16,18,0.01712353336829997,0.888268156424581,0.011007029157651387
-2.0,17,33,0.015662492005979578,0.888268156424581,0.018421938650937743
-2.0,18,21,0.014238266959510582,0.888268156424581,0.012200283890238792
-2.0,19,6,0.01286418247109955,0.888268156424581,0.004468600558881884
-2.0,20,22,0.01155143777203127,0.888268156424581,0.012405289800965376
-2.0,21,143,0.010309050926716967,0.888268156424581,0.0733969206234273
-2.0,22,0,0.009143871579756713,0.888268156424581,0.009143871579756708
-2.0,23,0,0.008060655152060003,0.888268156424581,0.00806065515206
-2.0,24,0,0.007062189324798962,0.888268156424581,0.007062189324798959
-2.0,25,0,0.006149462548103557,0.888268156424581,0.0061494625481035535
-2.0,26,0,0.0053218638054833844,0.888268156424581,0.005321863805483382
-2.0,27,0,0.004577402912410267,0.888268156424581,0.004577402912410265
-2.0,28,0,0.003912941159102901,0.888268156424581,0.003912941159102899
-2.0,29,0,0.0033244230350578663,0.888268156424581,0.0033244230350578646
-2.0,30,0,0.0028071009968210214,0.888268156424581,0.00280710099682102
-2.0,31,0,0.0023557466579985364,0.888268156424581,0.0023557466579985356
-2.0,32,0,0.001964843292025842,0.888268156424581,0.001964843292025841
-2.0,33,0,0.0016287560533163603,0.888268156424581,0.0016287560533163597
-2.0,34,0,0.0013418777639946367,0.888268156424581,0.001341877763994636
-2.0,35,0,0.0010987494204287573,0.888268156424581,0.001098749420428757
-2.0,36,0,0.0008941557024680913,0.888268156424581,0.000894155702468091
-2.0,37,0,0.0007231966920426824,0.888268156424581,0.0007231966920426821
-2.0,38,0,0.0005813377159115118,0.888268156424581,0.0005813377159115116
-2.0,39,0,0.0004644397229434105,0.888268156424581,0.00046443972294341035
-2.0,40,0,0.0003687729036809806,0.888268156424581,0.00036877290368098043
-2.0,41,0,0.00029101638159112486,0.888268156424581,0.00029101638159112475
-2.0,42,0,0.0002282467792376064,0.888268156424581,0.00022824677923760628
-2.0,43,0,0.00017791831916547096,0.888268156424581,0.00017791831916547088
-2.0,44,0,0.00013783688933999283,0.888268156424581,0.00013783688933999278
-2.0,45,0,0.00010613021577754456,0.888268156424581,0.0001061302157775445
-2.0,46,0,8.12159666752077e-05,0.888268156424581,8.121596667520767e-05
-2.0,47,0,6.176928514722846e-05,0.888268156424581,6.176928514722843e-05
-2.0,48,0,4.669092944742381e-05,0.888268156424581,4.669092944742379e-05
-2.0,49,0,3.507690362258842e-05,0.888268156424581,3.5076903622588404e-05
-2.0,50,0,2.619019703775649e-05,0.888268156424581,2.6190197037756477e-05
-2.0,51,0,1.943502340107095e-05,0.888268156424581,1.943502340107094e-05
-2.0,52,0,1.4333760892548675e-05,0.888268156424581,1.433376089254867e-05
-2.0,53,0,1.050664427448833e-05,0.888268156424581,1.0506644274488325e-05
-2.0,54,0,7.654145022573111e-06,0.888268156424581,7.654145022573108e-06
-2.0,55,0,5.541892909577406e-06,0.888268156424581,5.5418929095774036e-06
-2.0,56,0,3.9879376219076335e-06,0.888268156424581,3.987937621907632e-06
-2.0,57,0,2.8521172028561637e-06,0.888268156424581,2.8521172028561624e-06
-2.0,58,0,2.027286664540995e-06,0.888268156424581,2.027286664540994e-06
-2.0,59,0,1.4321606692790922e-06,0.888268156424581,1.4321606692790916e-06
-2.0,60,0,1.0055347996473785e-06,0.888268156424581,1.005534799647378e-06
-2.0,61,0,7.016673216897473e-07,0.888268156424581,7.01667321689747e-07
-2.0,62,0,4.866247339530005e-07,0.888268156424581,4.866247339530003e-07
-2.0,63,0,3.3541763322375573e-07,0.888268156424581,3.3541763322375557e-07
-2.0,64,0,2.2977690916636817e-07,0.888268156424581,2.297769091663681e-07
-2.0,65,0,1.5644282802540488e-07,0.888268156424581,1.564428280254048e-07
-2.0,66,0,1.0586044474347744e-07,0.888268156424581,1.058604447434774e-07
-2.0,67,0,7.119353406803697e-08,0.888268156424581,7.119353406803694e-08
-2.0,68,0,4.7585668072613885e-08,0.888268156424581,4.7585668072613865e-08
-2.0,69,0,3.161116990391122e-08,0.888268156424581,3.1611169903911205e-08
-2.0,70,0,2.087054307153835e-08,0.888268156424581,2.087054307153834e-08
-2.0,71,0,1.3694800404806529e-08,0.888268156424581,1.3694800404806522e-08
-2.0,72,0,8.931130723865977e-09,0.888268156424581,8.931130723865973e-09
-2.0,73,0,5.7887655779964575e-09,0.888268156424581,5.788765577996455e-09
-2.0,74,0,3.729016206932556e-09,0.888268156424581,3.7290162069325544e-09
-2.0,75,0,6.450732947804738e-09,0.888268156424581,6.450732947804735e-09
1.0,-75,0,4.063299205551227e-09,0.6545768566493955,4.063299205551227e-09
1.0,-74,0,2.3874337869756015e-09,0.6545768566493955,2.3874337869756015e-09
1.0,-73,0,3.729016120094217e-09,0.6545768566493955,3.729016120094217e-09
1.0,-72,0,5.788765598340045e-09,0.6545768566493955,5.788765598340045e-09
1.0,-71,0,8.931130731824367e-09,0.6545768566493955,8.931130731824367e-09
1.0,-70,0,1.3694800434078065e-08,0.6545768566493955,1.3694800434078065e-08
1.0,-69,0,2.0870543017466533e-08,0.6545768566493955,2.0870543017466533e-08
1.0,-68,0,3.1611169946892965e-08,0.6545768566493955,3.1611169946892965e-08
1.0,-67,0,4.7585668037032386e-08,0.6545768566493955,4.7585668037032386e-08
1.0,-66,0,7.119353408672376e-08,0.6545768566493955,7.119353408672376e-08
1.0,-65,0,1.0586044480358984e-07,0.6545768566493955,1.0586044480358984e-07
1.0,-64,0,1.5644282800567663e-07,0.6545768566493955,1.5644282800567663e-07
1.0,-63,0,2.2977690912865948e-07,0.6545768566493955,2.2977690912865945e-07
1.0,-62,0,3.3541763322498583e-07,0.6545768566493955,3.3541763322498583e-07
1.0,-61,0,4.866247339416607e-07,0.6545768566493955,4.866247339416607e-07
1.0,-60,0,7.016673217103961e-07,0.6545768566493955,7.016673217103961e-07
1.0,-59,0,1.00553479960584e-06,0.6545768566493955,1.00553479960584e-06
1.0,-58,0,1.4321606693313254e-06,0.6545768566493955,1.4321606693313256e-06
1.0,-57,0,2.0272866645513803e-06,0.6545768566493955,2.0272866645513803e-06
1.0,-56,0,2.8521172028175576e-06,0.6545768566493955,2.852117202817558e-06
1.0,-55,0,3.9879376219668665e-06,0.6545768566493955,3.9879376219668665e-06
1.0,-54,0,5.541892909527501e-06,0.6545768566493955,5.541892909527501e-06
1.0,-53,0,7.654145022632763e-06,0.6545768566493955,7.654145022632763e-06
